,a,e
23083,0.046,0.076
23084,0.046,0.076
23085,0.046,0.076
23086,0.046,0.077
23087,0.046,0.077
23088,0.046,0.077
23089,0.046,0.078
23090,0.047,0.078
23091,0.047,0.078
23092,0.047,0.078
23093,0.047,0.079
23094,0.047,0.079
23095,0.047,0.079
23096,0.047,0.079
23097,0.047,0.079
23098,0.047,0.079
23099,0.047,0.079
23100,0.047,0.079
23101,0.047,0.079
23102,0.047,0.079
23103,0.047,0.08
23104,0.047,0.08
23105,0.047,0.08
23106,0.047,0.08
23107,0.047,0.08
23108,0.047,0.079
23109,0.047,0.079
23110,0.047,0.079
23111,0.047,0.079
23112,0.047,0.079
23113,0.047,0.079
23114,0.047,0.08
23115,0.047,0.08
23116,0.047,0.08
23117,0.047,0.08
23118,0.047,0.08
23119,0.047,0.08
23120,0.047,0.08
23121,0.047,0.08
23122,0.047,0.08
23123,0.047,0.08
23124,0.047,0.08
23125,0.047,0.08
23126,0.047,0.08
23127,0.047,0.08
23128,0.047,0.08
23129,0.047,0.079
23130,0.047,0.079
23131,0.047,0.08
23132,0.047,0.08
23133,0.047,0.08
23134,0.047,0.08
23135,0.047,0.08
23136,0.047,0.08
23137,0.048,0.08
23138,0.048,0.08
23139,0.048,0.08
23140,0.048,0.081
23141,0.048,0.081
23142,0.048,0.08
23143,0.048,0.08
23144,0.048,0.079
23145,0.048,0.079
23146,0.048,0.079
23147,0.048,0.079
23148,0.048,0.079
23149,0.048,0.078
23150,0.048,0.078
23151,0.048,0.078
23152,0.049,0.078
23153,0.049,0.078
23154,0.049,0.078
23155,0.049,0.078
23156,0.049,0.079
23157,0.049,0.079
23158,0.05,0.079
23159,0.05,0.078
23160,0.05,0.078
23161,0.05,0.078
23162,0.05,0.079
23163,0.05,0.079
23164,0.05,0.079
23165,0.05,0.078
23166,0.05,0.078
23167,0.05,0.078
23168,0.05,0.078
23169,0.05,0.078
23170,0.05,0.078
23171,0.05,0.078
23172,0.05,0.079
23173,0.05,0.079
23174,0.05,0.079
23175,0.05,0.079
23176,0.05,0.079
23177,0.05,0.079
23178,0.05,0.079
23179,0.05,0.079
23180,0.05,0.079
23181,0.05,0.08
23182,0.05,0.08
23183,0.05,0.081
23184,0.05,0.081
23185,0.05,0.081
23186,0.05,0.081
23187,0.05,0.081
23188,0.05,0.081
23189,0.05,0.081
23190,0.049,0.081
23191,0.049,0.081
23192,0.049,0.081
23193,0.049,0.081
23194,0.049,0.081
23195,0.049,0.08
23196,0.049,0.08
23197,0.049,0.08
23198,0.049,0.079
23199,0.049,0.079
23200,0.049,0.079
23201,0.049,0.079
23202,0.049,0.079
23203,0.049,0.08
23204,0.049,0.08
23205,0.049,0.08
23206,0.049,0.08
23207,0.049,0.08
23208,0.049,0.08
23209,0.049,0.08
23210,0.049,0.08
23211,0.049,0.08
23212,0.049,0.08
23213,0.049,0.08
23214,0.049,0.08
23215,0.049,0.08
23216,0.049,0.08
23217,0.049,0.08
23218,0.049,0.08
23219,0.049,0.08
23220,0.049,0.08
23221,0.049,0.08
23222,0.048,0.08
23223,0.048,0.08
23224,0.048,0.08
23225,0.048,0.08
23226,0.049,0.08
23227,0.049,0.08
23228,0.049,0.08
23229,0.048,0.08
23230,0.048,0.08
23231,0.048,0.08
23232,0.048,0.08
23233,0.048,0.079
23234,0.048,0.079
23235,0.048,0.08
23236,0.048,0.08
23237,0.048,0.08
23238,0.048,0.081
23239,0.048,0.081
23240,0.048,0.081
23241,0.048,0.081
23242,0.048,0.081
23243,0.048,0.081
23244,0.048,0.08
23245,0.048,0.08
23246,0.048,0.081
23247,0.048,0.081
23248,0.047,0.082
23249,0.047,0.082
23250,0.047,0.082
23251,0.047,0.082
23252,0.047,0.082
23253,0.047,0.082
23254,0.047,0.082
23255,0.047,0.082
23256,0.046,0.082
23257,0.046,0.082
23258,0.046,0.081
23259,0.046,0.081
23260,0.046,0.081
23261,0.046,0.08
23262,0.046,0.079
23263,0.046,0.079
23264,0.046,0.08
23265,0.046,0.08
23266,0.045,0.08
23267,0.045,0.08
23268,0.045,0.08
23269,0.045,0.08
23270,0.045,0.08
23271,0.045,0.08
23272,0.045,0.081
23273,0.045,0.081
23274,0.045,0.081
23275,0.045,0.081
23276,0.045,0.08
23277,0.045,0.08
23278,0.045,0.08
23279,0.044,0.08
23280,0.044,0.08
23281,0.044,0.08
23282,0.044,0.081
23283,0.044,0.081
23284,0.044,0.081
23285,0.044,0.081
23286,0.044,0.081
23287,0.044,0.082
23288,0.044,0.083
23289,0.044,0.083
23290,0.044,0.083
23291,0.044,0.083
23292,0.044,0.083
23293,0.044,0.083
23294,0.044,0.083
23295,0.044,0.083
23296,0.044,0.082
23297,0.044,0.082
23298,0.044,0.082
23299,0.043,0.082
23300,0.043,0.082
23301,0.043,0.082
23302,0.044,0.082
23303,0.044,0.082
23304,0.044,0.082
23305,0.044,0.081
23306,0.044,0.081
23307,0.044,0.082
23308,0.044,0.082
23309,0.044,0.082
23310,0.044,0.083
23311,0.044,0.082
23312,0.044,0.082
23313,0.044,0.083
23314,0.044,0.083
23315,0.044,0.083
23316,0.044,0.083
23317,0.044,0.083
23318,0.044,0.083
23319,0.045,0.083
23320,0.045,0.083
23321,0.045,0.083
23322,0.045,0.083
23323,0.045,0.083
23324,0.045,0.083
23325,0.045,0.083
23326,0.045,0.083
23327,0.045,0.083
23328,0.044,0.083
23329,0.044,0.083
23330,0.044,0.083
23331,0.044,0.082
23332,0.044,0.082
23333,0.044,0.082
23334,0.045,0.082
23335,0.045,0.082
23336,0.045,0.082
23337,0.046,0.082
23338,0.046,0.082
23339,0.046,0.082
23340,0.046,0.083
23341,0.046,0.083
23342,0.046,0.083
23343,0.046,0.083
23344,0.046,0.083
23345,0.046,0.083
23346,0.046,0.083
23347,0.047,0.082
23348,0.047,0.082
23349,0.047,0.082
23350,0.048,0.082
23351,0.048,0.082
23352,0.048,0.083
23353,0.048,0.083
23354,0.048,0.083
23355,0.048,0.083
23356,0.048,0.083
23357,0.048,0.083
23358,0.048,0.083
23359,0.048,0.082
23360,0.048,0.082
23361,0.048,0.082
23362,0.048,0.081
23363,0.048,0.081
23364,0.048,0.081
23365,0.048,0.08
23366,0.048,0.08
23367,0.048,0.08
23368,0.048,0.08
23369,0.047,0.08
23370,0.047,0.08
23371,0.047,0.08
23372,0.047,0.08
23373,0.046,0.08
23374,0.046,0.08
23375,0.046,0.081
23376,0.046,0.08
23377,0.046,0.08
23378,0.047,0.08
23379,0.047,0.08
23380,0.047,0.08
23381,0.047,0.08
23382,0.047,0.08
23383,0.047,0.08
23384,0.046,0.08
23385,0.046,0.08
23386,0.046,0.08
23387,0.046,0.081
23388,0.046,0.081
23389,0.046,0.081
23390,0.047,0.081
23391,0.047,0.081
23392,0.047,0.081
23393,0.047,0.082
23394,0.047,0.082
23395,0.047,0.082
23396,0.047,0.081
23397,0.047,0.081
23398,0.047,0.081
23399,0.047,0.081
23400,0.047,0.081
23401,0.047,0.081
23402,0.047,0.081
23403,0.047,0.081
23404,0.047,0.081
23405,0.047,0.082
23406,0.047,0.082
23407,0.047,0.082
23408,0.047,0.082
23409,0.047,0.082
23410,0.047,0.082
23411,0.047,0.083
23412,0.047,0.083
23413,0.047,0.082
23414,0.047,0.082
23415,0.047,0.081
23416,0.047,0.081
23417,0.047,0.082
23418,0.047,0.082
23419,0.047,0.082
23420,0.047,0.082
23421,0.048,0.082
23422,0.048,0.081
23423,0.048,0.081
23424,0.049,0.081
23425,0.049,0.081
23426,0.049,0.081
23427,0.049,0.081
23428,0.049,0.08
23429,0.049,0.08
23430,0.049,0.08
23431,0.049,0.08
23432,0.049,0.08
23433,0.049,0.08
23434,0.049,0.079
23435,0.049,0.079
23436,0.048,0.079
23437,0.048,0.079
23438,0.048,0.079
23439,0.048,0.079
23440,0.048,0.079
23441,0.048,0.079
23442,0.048,0.079
23443,0.048,0.078
23444,0.048,0.078
23445,0.047,0.078
23446,0.047,0.079
23447,0.047,0.079
23448,0.047,0.078
23449,0.047,0.078
23450,0.047,0.078
23451,0.047,0.077
23452,0.047,0.077
23453,0.047,0.077
23454,0.047,0.078
23455,0.047,0.078
23456,0.047,0.078
23457,0.047,0.078
23458,0.048,0.078
23459,0.048,0.078
23460,0.048,0.078
23461,0.048,0.078
23462,0.048,0.078
23463,0.048,0.079
23464,0.048,0.079
23465,0.048,0.08
23466,0.048,0.08
23467,0.048,0.08
23468,0.048,0.081
23469,0.048,0.081
23470,0.048,0.081
23471,0.048,0.081
23472,0.048,0.081
23473,0.048,0.081
23474,0.048,0.081
23475,0.048,0.081
23476,0.048,0.081
23477,0.048,0.081
23478,0.048,0.081
23479,0.048,0.082
23480,0.048,0.082
23481,0.048,0.082
23482,0.048,0.082
23483,0.049,0.082
23484,0.049,0.082
23485,0.049,0.082
23486,0.049,0.083
23487,0.049,0.083
23488,0.049,0.082
23489,0.049,0.082
23490,0.049,0.082
23491,0.049,0.082
23492,0.048,0.083
23493,0.048,0.083
23494,0.047,0.083
23495,0.047,0.084
23496,0.047,0.084
23497,0.047,0.083
23498,0.048,0.083
23499,0.048,0.083
23500,0.048,0.083
23501,0.048,0.083
23502,0.049,0.083
23503,0.048,0.083
23504,0.048,0.083
23505,0.048,0.083
23506,0.048,0.083
23507,0.048,0.083
23508,0.048,0.083
23509,0.048,0.083
23510,0.049,0.083
23511,0.049,0.083
23512,0.049,0.083
23513,0.049,0.083
23514,0.05,0.083
23515,0.05,0.083
23516,0.05,0.083
23517,0.05,0.083
23518,0.05,0.083
23519,0.051,0.083
23520,0.051,0.083
23521,0.051,0.083
23522,0.051,0.083
23523,0.051,0.083
23524,0.051,0.083
23525,0.051,0.083
23526,0.051,0.082
23527,0.051,0.082
23528,0.051,0.081
23529,0.051,0.081
23530,0.051,0.081
23531,0.051,0.081
23532,0.051,0.081
23533,0.05,0.081
23534,0.05,0.081
23535,0.05,0.081
23536,0.05,0.081
23537,0.05,0.081
23538,0.05,0.081
23539,0.051,0.08
23540,0.051,0.08
23541,0.051,0.08
23542,0.051,0.08
23543,0.051,0.08
23544,0.051,0.08
23545,0.051,0.08
23546,0.051,0.08
23547,0.051,0.08
23548,0.051,0.08
23549,0.051,0.08
23550,0.052,0.08
23551,0.052,0.08
23552,0.052,0.08
23553,0.052,0.08
23554,0.051,0.08
23555,0.051,0.08
23556,0.052,0.08
23557,0.052,0.08
23558,0.052,0.08
23559,0.051,0.08
23560,0.052,0.08
23561,0.052,0.08
23562,0.052,0.08
23563,0.052,0.08
23564,0.052,0.08
23565,0.052,0.079
23566,0.052,0.078
23567,0.052,0.078
23568,0.051,0.078
23569,0.051,0.078
23570,0.051,0.078
23571,0.051,0.078
23572,0.051,0.078
23573,0.051,0.078
23574,0.052,0.078
23575,0.051,0.078
23576,0.051,0.078
23577,0.051,0.078
23578,0.051,0.078
23579,0.051,0.078
23580,0.052,0.078
23581,0.052,0.078
23582,0.052,0.078
23583,0.052,0.078
23584,0.052,0.078
23585,0.052,0.077
23586,0.052,0.077
23587,0.052,0.077
23588,0.052,0.077
23589,0.052,0.076
23590,0.052,0.076
23591,0.052,0.076
23592,0.052,0.077
23593,0.052,0.077
23594,0.052,0.076
23595,0.052,0.076
23596,0.052,0.077
23597,0.052,0.077
23598,0.053,0.076
23599,0.053,0.076
23600,0.053,0.076
23601,0.053,0.076
23602,0.053,0.076
23603,0.053,0.076
23604,0.053,0.076
23605,0.053,0.075
23606,0.053,0.075
23607,0.053,0.075
23608,0.053,0.075
23609,0.053,0.075
23610,0.053,0.075
23611,0.053,0.075
23612,0.053,0.076
23613,0.053,0.076
23614,0.053,0.076
23615,0.053,0.076
23616,0.053,0.076
23617,0.053,0.076
23618,0.053,0.076
23619,0.053,0.076
23620,0.053,0.076
23621,0.053,0.076
23622,0.053,0.076
23623,0.053,0.076
23624,0.053,0.076
23625,0.054,0.076
23626,0.054,0.076
23627,0.054,0.076
23628,0.054,0.076
23629,0.054,0.076
23630,0.054,0.076
23631,0.054,0.076
23632,0.053,0.076
23633,0.053,0.076
23634,0.053,0.076
23635,0.053,0.076
23636,0.053,0.076
23637,0.053,0.076
23638,0.052,0.076
23639,0.052,0.076
23640,0.053,0.076
23641,0.053,0.076
23642,0.053,0.076
23643,0.053,0.075
23644,0.054,0.075
23645,0.054,0.074
23646,0.054,0.074
23647,0.054,0.074
23648,0.054,0.074
23649,0.054,0.075
23650,0.054,0.075
23651,0.054,0.075
23652,0.054,0.075
23653,0.054,0.075
23654,0.054,0.075
23655,0.054,0.076
23656,0.054,0.076
23657,0.054,0.076
23658,0.054,0.076
23659,0.054,0.077
23660,0.054,0.077
23661,0.054,0.077
23662,0.054,0.077
23663,0.054,0.078
23664,0.054,0.078
23665,0.054,0.078
23666,0.054,0.078
23667,0.054,0.078
23668,0.054,0.078
23669,0.054,0.078
23670,0.054,0.079
23671,0.054,0.079
23672,0.054,0.079
23673,0.054,0.08
23674,0.054,0.08
23675,0.054,0.08
23676,0.054,0.08
23677,0.054,0.08
23678,0.054,0.08
23679,0.054,0.08
23680,0.054,0.08
23681,0.054,0.08
23682,0.054,0.08
23683,0.054,0.079
23684,0.054,0.079
23685,0.054,0.079
23686,0.054,0.079
23687,0.054,0.079
23688,0.054,0.079
23689,0.054,0.079
23690,0.054,0.079
23691,0.054,0.079
23692,0.054,0.079
23693,0.054,0.079
23694,0.054,0.079
23695,0.054,0.079
23696,0.054,0.079
23697,0.053,0.079
23698,0.053,0.079
23699,0.053,0.079
23700,0.053,0.079
23701,0.053,0.079
23702,0.054,0.079
23703,0.054,0.079
23704,0.054,0.079
23705,0.054,0.079
23706,0.054,0.079
23707,0.054,0.079
23708,0.054,0.079
23709,0.053,0.079
23710,0.053,0.079
23711,0.053,0.079
23712,0.053,0.079
23713,0.053,0.079
23714,0.053,0.08
23715,0.053,0.08
23716,0.053,0.08
23717,0.052,0.081
23718,0.053,0.081
23719,0.053,0.081
23720,0.052,0.081
23721,0.052,0.081
23722,0.052,0.081
23723,0.052,0.08
23724,0.052,0.08
23725,0.052,0.081
23726,0.051,0.081
23727,0.051,0.082
23728,0.051,0.082
23729,0.051,0.082
23730,0.051,0.083
23731,0.051,0.082
23732,0.051,0.082
23733,0.051,0.082
23734,0.05,0.082
23735,0.05,0.082
23736,0.05,0.082
23737,0.05,0.082
23738,0.05,0.082
23739,0.05,0.082
23740,0.05,0.082
23741,0.05,0.082
23742,0.05,0.083
23743,0.05,0.083
23744,0.05,0.083
23745,0.05,0.083
23746,0.05,0.083
23747,0.05,0.083
23748,0.05,0.083
23749,0.051,0.083
23750,0.051,0.083
23751,0.051,0.083
23752,0.051,0.083
23753,0.051,0.084
23754,0.051,0.084
23755,0.051,0.084
23756,0.051,0.084
23757,0.051,0.084
23758,0.051,0.084
23759,0.052,0.084
23760,0.052,0.084
23761,0.052,0.084
23762,0.052,0.084
23763,0.052,0.084
23764,0.052,0.084
23765,0.052,0.084
23766,0.052,0.084
23767,0.052,0.084
23768,0.052,0.084
23769,0.052,0.084
23770,0.052,0.084
23771,0.052,0.085
23772,0.052,0.085
23773,0.052,0.085
23774,0.052,0.086
23775,0.052,0.086
23776,0.052,0.086
23777,0.052,0.086
23778,0.052,0.086
23779,0.052,0.086
23780,0.052,0.086
23781,0.052,0.085
23782,0.052,0.085
23783,0.052,0.085
23784,0.052,0.086
23785,0.051,0.086
23786,0.051,0.086
23787,0.051,0.086
23788,0.051,0.086
23789,0.051,0.086
23790,0.051,0.086
23791,0.051,0.086
23792,0.051,0.086
23793,0.051,0.086
23794,0.051,0.086
23795,0.051,0.086
23796,0.051,0.086
23797,0.051,0.086
23798,0.051,0.085
23799,0.052,0.085
23800,0.052,0.085
23801,0.052,0.085
23802,0.052,0.085
23803,0.052,0.085
23804,0.052,0.085
23805,0.053,0.085
23806,0.053,0.085
23807,0.053,0.085
23808,0.053,0.085
23809,0.053,0.085
23810,0.053,0.085
23811,0.053,0.085
23812,0.053,0.085
23813,0.053,0.086
23814,0.053,0.086
23815,0.053,0.087
23816,0.053,0.087
23817,0.054,0.087
23818,0.054,0.086
23819,0.054,0.086
23820,0.054,0.087
23821,0.054,0.087
23822,0.054,0.087
23823,0.054,0.087
23824,0.054,0.087
23825,0.054,0.087
23826,0.054,0.087
23827,0.054,0.087
23828,0.054,0.087
23829,0.054,0.087
23830,0.054,0.087
23831,0.054,0.087
23832,0.054,0.087
23833,0.054,0.087
23834,0.054,0.087
23835,0.054,0.087
23836,0.054,0.087
23837,0.054,0.087
23838,0.054,0.087
23839,0.054,0.087
23840,0.054,0.087
23841,0.054,0.087
23842,0.054,0.087
23843,0.054,0.087
23844,0.054,0.087
23845,0.054,0.087
23846,0.054,0.087
23847,0.054,0.088
23848,0.054,0.088
23849,0.054,0.088
23850,0.055,0.088
23851,0.055,0.088
23852,0.055,0.088
23853,0.055,0.088
23854,0.055,0.088
23855,0.055,0.087
23856,0.055,0.087
23857,0.055,0.088
23858,0.055,0.088
23859,0.055,0.088
23860,0.056,0.088
23861,0.056,0.088
23862,0.056,0.088
23863,0.056,0.088
23864,0.056,0.088
23865,0.056,0.088
23866,0.056,0.088
23867,0.056,0.088
23868,0.056,0.088
23869,0.056,0.089
23870,0.056,0.088
23871,0.056,0.088
23872,0.056,0.088
23873,0.056,0.088
23874,0.056,0.088
23875,0.056,0.089
23876,0.057,0.089
23877,0.057,0.089
23878,0.057,0.089
23879,0.057,0.089
23880,0.057,0.089
23881,0.057,0.088
23882,0.057,0.088
23883,0.057,0.088
23884,0.057,0.088
23885,0.057,0.088
23886,0.057,0.088
23887,0.057,0.088
23888,0.057,0.088
23889,0.057,0.088
23890,0.058,0.088
23891,0.058,0.088
23892,0.058,0.088
23893,0.058,0.088
23894,0.059,0.088
23895,0.059,0.088
23896,0.059,0.088
23897,0.059,0.088
23898,0.059,0.088
23899,0.059,0.088
23900,0.059,0.088
23901,0.059,0.089
23902,0.059,0.089
23903,0.059,0.089
23904,0.059,0.089
23905,0.059,0.089
23906,0.059,0.089
23907,0.059,0.089
23908,0.058,0.09
23909,0.058,0.09
23910,0.058,0.09
23911,0.058,0.09
23912,0.058,0.09
23913,0.058,0.09
23914,0.058,0.09
23915,0.058,0.09
23916,0.059,0.09
23917,0.059,0.09
23918,0.059,0.09
23919,0.059,0.09
23920,0.059,0.089
23921,0.059,0.09
23922,0.059,0.09
23923,0.059,0.09
23924,0.059,0.09
23925,0.059,0.09
23926,0.059,0.09
23927,0.059,0.09
23928,0.059,0.09
23929,0.058,0.09
23930,0.058,0.09
23931,0.058,0.09
23932,0.058,0.09
23933,0.058,0.09
23934,0.058,0.091
23935,0.058,0.091
23936,0.058,0.091
23937,0.059,0.09
23938,0.059,0.09
23939,0.059,0.09
23940,0.059,0.09
23941,0.059,0.089
23942,0.059,0.089
23943,0.059,0.09
23944,0.059,0.09
23945,0.059,0.09
23946,0.059,0.089
23947,0.059,0.089
23948,0.059,0.089
23949,0.059,0.089
23950,0.059,0.089
23951,0.059,0.089
23952,0.059,0.088
23953,0.059,0.088
23954,0.059,0.088
23955,0.059,0.088
23956,0.06,0.088
23957,0.06,0.088
23958,0.06,0.089
23959,0.06,0.089
23960,0.06,0.089
23961,0.06,0.089
23962,0.06,0.089
23963,0.06,0.089
23964,0.06,0.089
23965,0.06,0.089
23966,0.061,0.089
23967,0.061,0.089
23968,0.06,0.089
23969,0.06,0.089
23970,0.06,0.089
23971,0.06,0.089
23972,0.06,0.089
23973,0.06,0.088
23974,0.06,0.088
23975,0.06,0.088
23976,0.06,0.088
23977,0.06,0.088
23978,0.06,0.088
23979,0.06,0.089
23980,0.06,0.089
23981,0.06,0.089
23982,0.06,0.09
23983,0.06,0.09
23984,0.06,0.09
23985,0.06,0.09
23986,0.06,0.09
23987,0.06,0.091
23988,0.059,0.091
23989,0.059,0.091
23990,0.059,0.092
23991,0.059,0.092
23992,0.059,0.092
23993,0.059,0.092
23994,0.059,0.092
23995,0.059,0.092
23996,0.059,0.092
23997,0.059,0.092
23998,0.06,0.092
23999,0.06,0.092
24000,0.06,0.092
24001,0.061,0.092
24002,0.061,0.092
24003,0.061,0.092
24004,0.061,0.091
24005,0.061,0.091
24006,0.061,0.091
24007,0.061,0.092
24008,0.061,0.092
24009,0.061,0.091
24010,0.061,0.091
24011,0.061,0.091
24012,0.061,0.092
24013,0.061,0.092
24014,0.061,0.092
24015,0.061,0.092
24016,0.061,0.092
24017,0.061,0.091
24018,0.061,0.092
24019,0.061,0.091
24020,0.061,0.091
24021,0.061,0.091
24022,0.06,0.091
24023,0.06,0.091
24024,0.06,0.091
24025,0.06,0.091
24026,0.06,0.091
24027,0.06,0.091
24028,0.06,0.091
24029,0.06,0.091
24030,0.061,0.091
24031,0.061,0.091
24032,0.061,0.091
24033,0.061,0.091
24034,0.061,0.09
24035,0.061,0.09
24036,0.06,0.09
24037,0.06,0.091
24038,0.06,0.091
24039,0.059,0.091
24040,0.059,0.091
24041,0.059,0.091
24042,0.059,0.09
24043,0.059,0.09
24044,0.059,0.09
24045,0.059,0.09
24046,0.058,0.09
24047,0.058,0.09
24048,0.058,0.089
24049,0.058,0.089
24050,0.058,0.089
24051,0.058,0.089
24052,0.058,0.09
24053,0.058,0.09
24054,0.058,0.09
24055,0.058,0.09
24056,0.058,0.09
24057,0.057,0.09
24058,0.057,0.09
24059,0.058,0.09
24060,0.058,0.09
24061,0.058,0.09
24062,0.058,0.089
24063,0.058,0.089
24064,0.058,0.089
24065,0.057,0.09
24066,0.057,0.09
24067,0.057,0.091
24068,0.056,0.091
24069,0.056,0.092
24070,0.056,0.091
24071,0.056,0.091
24072,0.056,0.091
24073,0.056,0.091
24074,0.057,0.091
24075,0.057,0.091
24076,0.057,0.091
24077,0.057,0.091
24078,0.058,0.091
24079,0.058,0.091
24080,0.058,0.091
24081,0.058,0.091
24082,0.058,0.091
24083,0.058,0.092
24084,0.058,0.092
24085,0.058,0.092
24086,0.058,0.091
24087,0.058,0.091
24088,0.058,0.091
24089,0.058,0.09
24090,0.058,0.09
24091,0.058,0.09
24092,0.058,0.09
24093,0.058,0.089
24094,0.058,0.09
24095,0.058,0.09
24096,0.058,0.091
24097,0.058,0.091
24098,0.058,0.091
24099,0.058,0.091
24100,0.058,0.091
24101,0.059,0.091
24102,0.059,0.091
24103,0.059,0.09
24104,0.059,0.09
24105,0.059,0.09
24106,0.059,0.09
24107,0.059,0.09
24108,0.059,0.09
24109,0.059,0.09
24110,0.059,0.09
24111,0.059,0.09
24112,0.059,0.09
24113,0.059,0.091
24114,0.059,0.09
24115,0.059,0.09
24116,0.059,0.09
24117,0.059,0.09
24118,0.059,0.09
24119,0.059,0.09
24120,0.059,0.09
24121,0.059,0.09
24122,0.059,0.09
24123,0.058,0.091
24124,0.058,0.091
24125,0.058,0.091
24126,0.058,0.091
24127,0.058,0.091
24128,0.058,0.091
24129,0.058,0.091
24130,0.058,0.091
24131,0.058,0.091
24132,0.058,0.091
24133,0.058,0.091
24134,0.058,0.091
24135,0.058,0.091
24136,0.058,0.091
24137,0.057,0.091
24138,0.058,0.091
24139,0.058,0.091
24140,0.058,0.09
24141,0.058,0.09
24142,0.058,0.09
24143,0.058,0.09
24144,0.058,0.091
24145,0.058,0.091
24146,0.058,0.091
24147,0.058,0.091
24148,0.058,0.091
24149,0.058,0.091
24150,0.058,0.092
24151,0.058,0.092
24152,0.057,0.092
24153,0.057,0.092
24154,0.057,0.093
24155,0.057,0.093
24156,0.057,0.092
24157,0.057,0.093
24158,0.056,0.093
24159,0.056,0.093
24160,0.056,0.093
24161,0.056,0.093
24162,0.056,0.092
24163,0.056,0.093
24164,0.056,0.093
24165,0.056,0.093
24166,0.056,0.093
24167,0.056,0.093
24168,0.056,0.094
24169,0.056,0.094
24170,0.056,0.094
24171,0.056,0.094
24172,0.056,0.093
24173,0.056,0.093
24174,0.056,0.093
24175,0.056,0.093
24176,0.056,0.093
24177,0.056,0.093
24178,0.057,0.093
24179,0.057,0.093
24180,0.057,0.093
24181,0.057,0.092
24182,0.057,0.092
24183,0.057,0.091
24184,0.057,0.091
24185,0.057,0.091
24186,0.057,0.091
24187,0.057,0.091
24188,0.057,0.092
24189,0.057,0.092
24190,0.057,0.092
24191,0.057,0.092
24192,0.057,0.092
24193,0.057,0.092
24194,0.057,0.092
24195,0.057,0.092
24196,0.058,0.092
24197,0.058,0.092
24198,0.058,0.093
24199,0.058,0.093
24200,0.058,0.093
24201,0.058,0.093
24202,0.058,0.093
24203,0.058,0.092
24204,0.058,0.092
24205,0.058,0.092
24206,0.058,0.092
24207,0.058,0.092
24208,0.058,0.092
24209,0.058,0.092
24210,0.058,0.092
24211,0.058,0.092
24212,0.058,0.092
24213,0.059,0.092
24214,0.059,0.092
24215,0.059,0.092
24216,0.059,0.092
24217,0.059,0.092
24218,0.059,0.092
24219,0.059,0.092
24220,0.059,0.092
24221,0.059,0.093
24222,0.06,0.093
24223,0.06,0.093
24224,0.06,0.093
24225,0.06,0.093
24226,0.059,0.093
24227,0.059,0.093
24228,0.059,0.093
24229,0.059,0.093
24230,0.059,0.093
24231,0.059,0.093
24232,0.059,0.093
24233,0.059,0.093
24234,0.059,0.094
24235,0.059,0.093
24236,0.059,0.093
24237,0.059,0.093
24238,0.059,0.092
24239,0.059,0.092
24240,0.06,0.092
24241,0.06,0.092
24242,0.06,0.092
24243,0.06,0.092
24244,0.06,0.092
24245,0.06,0.092
24246,0.061,0.091
24247,0.061,0.091
24248,0.061,0.09
24249,0.061,0.09
24250,0.061,0.09
24251,0.061,0.09
24252,0.061,0.091
24253,0.061,0.091
24254,0.061,0.091
24255,0.062,0.091
24256,0.062,0.091
24257,0.062,0.091
24258,0.062,0.091
24259,0.062,0.091
24260,0.062,0.091
24261,0.062,0.091
24262,0.062,0.091
24263,0.062,0.091
24264,0.062,0.09
24265,0.063,0.09
24266,0.063,0.09
24267,0.063,0.09
24268,0.063,0.09
24269,0.063,0.09
24270,0.063,0.09
24271,0.063,0.09
24272,0.063,0.089
24273,0.063,0.089
24274,0.063,0.09
24275,0.063,0.09
24276,0.063,0.091
24277,0.063,0.091
24278,0.063,0.091
24279,0.063,0.091
24280,0.064,0.091
24281,0.064,0.091
24282,0.064,0.09
24283,0.064,0.09
24284,0.064,0.09
24285,0.064,0.09
24286,0.064,0.091
24287,0.064,0.09
24288,0.064,0.089
24289,0.064,0.089
24290,0.064,0.089
24291,0.063,0.089
24292,0.064,0.089
24293,0.064,0.089
24294,0.064,0.089
24295,0.064,0.089
24296,0.064,0.089
24297,0.064,0.089
24298,0.064,0.09
24299,0.064,0.09
24300,0.065,0.09
24301,0.065,0.09
24302,0.064,0.09
24303,0.065,0.09
24304,0.065,0.09
24305,0.065,0.09
24306,0.065,0.09
24307,0.066,0.089
24308,0.066,0.089
24309,0.066,0.089
24310,0.066,0.088
24311,0.066,0.088
24312,0.066,0.088
24313,0.066,0.087
24314,0.066,0.088
24315,0.066,0.088
24316,0.066,0.088
24317,0.066,0.088
24318,0.066,0.088
24319,0.065,0.088
24320,0.065,0.088
24321,0.065,0.089
24322,0.065,0.089
24323,0.065,0.089
24324,0.065,0.088
24325,0.065,0.089
24326,0.065,0.088
24327,0.065,0.088
24328,0.065,0.088
24329,0.065,0.088
24330,0.066,0.088
24331,0.066,0.088
24332,0.066,0.088
24333,0.066,0.088
24334,0.065,0.088
24335,0.065,0.088
24336,0.065,0.088
24337,0.064,0.088
24338,0.064,0.088
24339,0.064,0.088
24340,0.064,0.087
24341,0.064,0.087
24342,0.064,0.087
24343,0.064,0.087
24344,0.064,0.087
24345,0.064,0.087
24346,0.064,0.088
